Timestamp, Block Number, Base Fee (Gwei)
2023-12-04T05:36:23.000Z, 18710958, 49.80281864
2023-12-04T05:36:35.000Z, 18710959, 48.057851137
2023-12-04T05:36:47.000Z, 18710960, 46.332726465
2023-12-04T05:36:59.000Z, 18710961, 48.99729415
2023-12-04T05:37:11.000Z, 18710962, 48.085623955
2023-12-04T05:37:23.000Z, 18710963, 47.332264081
2023-12-04T05:37:35.000Z, 18710964, 47.570487366
2023-12-04T05:37:47.000Z, 18710965, 46.435071803
2023-12-04T05:37:59.000Z, 18710966, 45.305638904
2023-12-04T05:38:11.000Z, 18710967, 46.431396062
2023-12-04T05:38:23.000Z, 18710968, 46.268002045
2023-12-04T05:38:35.000Z, 18710969, 46.90632504
2023-12-04T05:38:47.000Z, 18710970, 46.525145872
2023-12-04T05:38:59.000Z, 18710971, 45.664601654
2023-12-04T05:39:11.000Z, 18710972, 45.886767551
2023-12-04T05:39:23.000Z, 18710973, 48.523563845
2023-12-04T05:39:35.000Z, 18710974, 45.366277073
2023-12-04T05:39:47.000Z, 18710975, 48.565870618
2023-12-04T05:39:59.000Z, 18710976, 47.408729258
2023-12-04T05:40:11.000Z, 18710977, 47.276262948
2023-12-04T05:40:23.000Z, 18710978, 46.327086386
2023-12-04T05:40:35.000Z, 18710979, 45.374997201
2023-12-04T05:40:47.000Z, 18710980, 45.909593696
2023-12-04T05:40:59.000Z, 18710981, 46.148479293
2023-12-04T05:41:11.000Z, 18710982, 46.467601026
2023-12-04T05:41:23.000Z, 18710983, 48.935588251
2023-12-04T05:41:35.000Z, 18710984, 48.057681759
2023-12-04T05:41:47.000Z, 18710985, 45.416129207
2023-12-04T05:41:59.000Z, 18710986, 44.940849415
2023-12-04T05:42:11.000Z, 18710987, 43.972630648
2023-12-04T05:42:23.000Z, 18710988, 46.252997773
2023-12-04T05:42:35.000Z, 18710989, 45.431810102
2023-12-04T05:42:47.000Z, 18710990, 44.506049137
2023-12-04T05:42:59.000Z, 18710991, 43.461328975
2023-12-04T05:43:11.000Z, 18710992, 42.945885582
2023-12-04T05:43:23.000Z, 18710993, 42.798221165
2023-12-04T05:43:35.000Z, 18710994, 42.139450616
2023-12-04T05:43:47.000Z, 18710995, 41.307210864
2023-12-04T05:43:59.000Z, 18710996, 41.788703204
2023-12-04T05:44:11.000Z, 18710997, 40.608270542
2023-12-04T05:44:23.000Z, 18710998, 41.804347896
2023-12-04T05:44:35.000Z, 18710999, 41.838741378
2023-12-04T05:44:47.000Z, 18711000, 40.138602855
2023-12-04T05:44:59.000Z, 18711001, 40.10936757
2023-12-04T05:45:11.000Z, 18711002, 41.547271685
2023-12-04T05:45:23.000Z, 18711003, 40.132387311
2023-12-04T05:45:35.000Z, 18711004, 42.243491012
2023-12-04T05:45:47.000Z, 18711005, 41.634759491
2023-12-04T05:45:59.000Z, 18711006, 43.013331829
2023-12-04T05:46:11.000Z, 18711007, 42.33048515
2023-12-04T05:46:23.000Z, 18711008, 43.202250449
2023-12-04T05:46:35.000Z, 18711009, 41.751467037
2023-12-04T05:46:47.000Z, 18711010, 40.93558492
2023-12-04T05:46:59.000Z, 18711011, 41.000811681
2023-12-04T05:47:11.000Z, 18711012, 38.3540118
2023-12-04T05:47:23.000Z, 18711013, 41.455320709
2023-12-04T05:47:35.000Z, 18711014, 41.717248552
2023-12-04T05:47:47.000Z, 18711015, 44.37099363
2023-12-04T05:47:59.000Z, 18711016, 43.070087124
2023-12-04T05:48:11.000Z, 18711017, 41.293082088
2023-12-04T05:48:23.000Z, 18711018, 42.76039494
2023-12-04T05:48:35.000Z, 18711019, 40.639661083
2023-12-04T05:48:47.000Z, 18711020, 41.142051621
2023-12-04T05:48:59.000Z, 18711021, 40.635635822
2023-12-04T05:49:11.000Z, 18711022, 39.243019058
2023-12-04T05:49:23.000Z, 18711023, 41.833579266
2023-12-04T05:49:35.000Z, 18711024, 41.700130846
2023-12-04T05:49:47.000Z, 18711025, 40.435397153
2023-12-04T05:50:11.000Z, 18711026, 38.106641087
2023-12-04T05:50:23.000Z, 18711027, 42.555365334
2023-12-04T05:50:35.000Z, 18711028, 41.666774907
2023-12-04T05:50:47.000Z, 18711029, 42.629954492
2023-12-04T05:50:59.000Z, 18711030, 43.017802173
2023-12-04T05:51:11.000Z, 18711031, 42.90455064
2023-12-04T05:51:23.000Z, 18711032, 43.392756873
2023-12-04T05:51:35.000Z, 18711033, 42.665982437
2023-12-04T05:51:47.000Z, 18711034, 45.934979256
2023-12-04T05:51:59.000Z, 18711035, 44.699079883
2023-12-04T05:52:11.000Z, 18711036, 46.402626258
2023-12-04T05:52:23.000Z, 18711037, 44.959518503
2023-12-04T05:52:35.000Z, 18711038, 41.355820144
2023-12-04T05:52:47.000Z, 18711039, 41.439216912
2023-12-04T05:52:59.000Z, 18711040, 42.932288473
2023-12-04T05:53:11.000Z, 18711041, 44.167545936
2023-12-04T05:53:23.000Z, 18711042, 43.344821968
2023-12-04T05:53:35.000Z, 18711043, 42.625177281
2023-12-04T05:53:47.000Z, 18711044, 42.391501087
2023-12-04T05:53:59.000Z, 18711045, 42.324591049
2023-12-04T05:54:11.000Z, 18711046, 44.284548688
2023-12-04T05:54:23.000Z, 18711047, 44.629300209
2023-12-04T05:54:35.000Z, 18711048, 42.426657917
2023-12-04T05:54:47.000Z, 18711049, 41.779234542
2023-12-04T05:54:59.000Z, 18711050, 41.960695335
2023-12-04T05:55:11.000Z, 18711051, 43.755023134
2023-12-04T05:55:23.000Z, 18711052, 44.374053522
2023-12-04T05:55:35.000Z, 18711053, 46.028323414
2023-12-04T05:55:47.000Z, 18711054, 51.634820608
2023-12-04T05:55:59.000Z, 18711055, 48.486169695
2023-12-04T05:56:11.000Z, 18711056, 54.520603219
2023-12-04T05:56:23.000Z, 18711057, 61.327884901
2023-12-04T05:56:35.000Z, 18711058, 67.353538175
2023-12-04T05:56:47.000Z, 18711059, 69.275615635
2023-12-04T05:56:59.000Z, 18711060, 76.26867787
2023-12-04T05:57:11.000Z, 18711061, 75.447300437
2023-12-04T05:57:23.000Z, 18711062, 84.071165793
2023-12-04T05:57:35.000Z, 18711063, 87.126213174
2023-12-04T05:57:47.000Z, 18711064, 91.459302518
2023-12-04T05:57:59.000Z, 18711065, 94.848035827
2023-12-04T05:58:11.000Z, 18711066, 93.977371959
2023-12-04T05:58:23.000Z, 18711067, 95.323346422
2023-12-04T05:58:35.000Z, 18711068, 97.348835669
2023-12-04T05:58:47.000Z, 18711069, 95.481810744
2023-12-04T05:58:59.000Z, 18711070, 91.82802898
2023-12-04T05:59:11.000Z, 18711071, 90.853707575
2023-12-04T05:59:23.000Z, 18711072, 89.325572442
2023-12-04T05:59:35.000Z, 18711073, 85.923078762
2023-12-04T05:59:47.000Z, 18711074, 86.638757145
2023-12-04T05:59:59.000Z, 18711075, 84.718804744
2023-12-04T06:00:11.000Z, 18711076, 83.584393121
2023-12-04T06:00:23.000Z, 18711077, 89.406279441
2023-12-04T06:00:35.000Z, 18711078, 86.474353243
2023-12-04T06:00:47.000Z, 18711079, 84.629594425
2023-12-04T06:00:59.000Z, 18711080, 83.012944198
2023-12-04T06:01:11.000Z, 18711081, 93.111997375
2023-12-04T06:01:23.000Z, 18711082, 96.525944879
2023-12-04T06:01:35.000Z, 18711083, 96.140108155
2023-12-04T06:01:47.000Z, 18711084, 96.394279367
2023-12-04T06:01:59.000Z, 18711085, 93.095951491
2023-12-04T06:02:11.000Z, 18711086, 94.176200449
2023-12-04T06:02:23.000Z, 18711087, 92.082662729
2023-12-04T06:02:35.000Z, 18711088, 88.896101516
2023-12-04T06:02:47.000Z, 18711089, 87.169597732
2023-12-04T06:02:59.000Z, 18711090, 84.346263084
2023-12-04T06:03:11.000Z, 18711091, 83.919086515
2023-12-04T06:03:23.000Z, 18711092, 85.745572845
2023-12-04T06:03:35.000Z, 18711093, 84.533582039
2023-12-04T06:03:47.000Z, 18711094, 84.024601115
2023-12-04T06:03:59.000Z, 18711095, 82.9128107
2023-12-04T06:04:11.000Z, 18711096, 84.999433186
2023-12-04T06:04:23.000Z, 18711097, 82.192259614
2023-12-04T06:04:35.000Z, 18711098, 84.311586343
2023-12-04T06:04:47.000Z, 18711099, 81.591344675
2023-12-04T06:04:59.000Z, 18711100, 81.372729507
2023-12-04T06:05:11.000Z, 18711101, 78.26844125
2023-12-04T06:05:23.000Z, 18711102, 76.744692321
2023-12-04T06:05:35.000Z, 18711103, 72.455450014
2023-12-04T06:05:47.000Z, 18711104, 71.922601767
2023-12-04T06:05:59.000Z, 18711105, 71.395596095
2023-12-04T06:06:11.000Z, 18711106, 70.942273923
2023-12-04T06:06:23.000Z, 18711107, 71.44687272
2023-12-04T06:06:35.000Z, 18711108, 72.237949165
2023-12-04T06:06:47.000Z, 18711109, 70.728924293
2023-12-04T06:06:59.000Z, 18711110, 74.392700253
2023-12-04T06:07:11.000Z, 18711111, 71.456295147
2023-12-04T06:07:23.000Z, 18711112, 70.00480402
2023-12-04T06:07:35.000Z, 18711113, 69.661974161
2023-12-04T06:07:47.000Z, 18711114, 67.458802769
2023-12-04T06:07:59.000Z, 18711115, 66.574094063
2023-12-04T06:08:11.000Z, 18711116, 64.09158715
2023-12-04T06:08:23.000Z, 18711117, 62.754268116
2023-12-04T06:08:35.000Z, 18711118, 61.718921531
2023-12-04T06:08:47.000Z, 18711119, 62.369983119
2023-12-04T06:08:59.000Z, 18711120, 62.139266677
2023-12-04T06:09:11.000Z, 18711121, 60.322832865
2023-12-04T06:09:23.000Z, 18711122, 60.82299712
2023-12-04T06:09:35.000Z, 18711123, 59.195367128
2023-12-04T06:09:47.000Z, 18711124, 60.150262393
2023-12-04T06:09:59.000Z, 18711125, 60.396742629
2023-12-04T06:10:11.000Z, 18711126, 59.414133428
2023-12-04T06:10:23.000Z, 18711127, 60.714826151
2023-12-04T06:10:35.000Z, 18711128, 58.455792918
2023-12-04T06:10:47.000Z, 18711129, 59.050553331
2023-12-04T06:10:59.000Z, 18711130, 57.120123819
2023-12-04T06:11:11.000Z, 18711131, 56.68393837
2023-12-04T06:11:23.000Z, 18711132, 56.317452146
2023-12-04T06:11:35.000Z, 18711133, 55.180362427
2023-12-04T06:11:47.000Z, 18711134, 54.30882585
2023-12-04T06:11:59.000Z, 18711135, 52.950210919
2023-12-04T06:12:11.000Z, 18711136, 53.242941747
2023-12-04T06:12:23.000Z, 18711137, 51.833007421
2023-12-04T06:12:35.000Z, 18711138, 49.534134929
2023-12-04T06:12:47.000Z, 18711139, 51.913673039
2023-12-04T06:12:59.000Z, 18711140, 49.693878124
2023-12-04T06:13:11.000Z, 18711141, 49.671095552
2023-12-04T06:13:23.000Z, 18711142, 53.570451643
2023-12-04T06:13:35.000Z, 18711143, 54.02170328
2023-12-04T06:13:47.000Z, 18711144, 51.197777781
2023-12-04T06:13:59.000Z, 18711145, 50.320604548
2023-12-04T06:14:11.000Z, 18711146, 50.049656608
2023-12-04T06:14:23.000Z, 18711147, 50.82218265
2023-12-04T06:14:35.000Z, 18711148, 49.221263568
2023-12-04T06:14:47.000Z, 18711149, 50.102896793
2023-12-04T06:14:59.000Z, 18711150, 49.313956957
2023-12-04T06:15:11.000Z, 18711151, 49.248391175
2023-12-04T06:15:23.000Z, 18711152, 49.503666106
2023-12-04T06:15:35.000Z, 18711153, 49.252459753
2023-12-04T06:15:47.000Z, 18711154, 48.655299537
2023-12-04T06:15:59.000Z, 18711155, 48.2704199
2023-12-04T06:16:11.000Z, 18711156, 46.120733355
2023-12-04T06:16:23.000Z, 18711157, 45.74124389
2023-12-04T06:16:35.000Z, 18711158, 47.0640799
2023-12-04T06:16:47.000Z, 18711159, 46.471088574
2023-12-04T06:16:59.000Z, 18711160, 45.718821563
2023-12-04T06:17:11.000Z, 18711161, 47.246871068
2023-12-04T06:17:23.000Z, 18711162, 44.370322493
2023-12-04T06:17:35.000Z, 18711163, 44.438404315
2023-12-04T06:17:47.000Z, 18711164, 44.484685431
2023-12-04T06:17:59.000Z, 18711165, 43.47542282
2023-12-04T06:18:11.000Z, 18711166, 44.469848484
2023-12-04T06:18:23.000Z, 18711167, 44.520169082
2023-12-04T06:18:35.000Z, 18711168, 45.281653184
2023-12-04T06:18:47.000Z, 18711169, 45.184308196
2023-12-04T06:18:59.000Z, 18711170, 43.419731433
2023-12-04T06:19:11.000Z, 18711171, 43.294985098
2023-12-04T06:19:35.000Z, 18711172, 42.155634992
2023-12-04T06:19:47.000Z, 18711173, 45.949372345
2023-12-04T06:19:59.000Z, 18711174, 50.2894376
2023-12-04T06:20:11.000Z, 18711175, 48.818034452
2023-12-04T06:20:23.000Z, 18711176, 49.542786991
2023-12-04T06:20:35.000Z, 18711177, 49.308897558
2023-12-04T06:20:47.000Z, 18711178, 48.261443029
2023-12-04T06:20:59.000Z, 18711179, 47.541550812
2023-12-04T06:21:11.000Z, 18711180, 47.439589241
2023-12-04T06:21:23.000Z, 18711181, 42.286726359
2023-12-04T06:21:35.000Z, 18711182, 47.569974625
2023-12-04T06:21:47.000Z, 18711183, 50.540807941
2023-12-04T06:21:59.000Z, 18711184, 51.307732271
2023-12-04T06:22:11.000Z, 18711185, 51.48716952
2023-12-04T06:22:23.000Z, 18711186, 53.244778444
2023-12-04T06:22:35.000Z, 18711187, 52.6929327
2023-12-04T06:22:47.000Z, 18711188, 52.629586135
2023-12-04T06:22:59.000Z, 18711189, 53.891032668
2023-12-04T06:23:11.000Z, 18711190, 52.255297914
2023-12-04T06:23:23.000Z, 18711191, 54.200210926
2023-12-04T06:23:35.000Z, 18711192, 52.381065309
2023-12-04T06:23:47.000Z, 18711193, 52.294583734
2023-12-04T06:23:59.000Z, 18711194, 51.432800807
2023-12-04T06:24:11.000Z, 18711195, 50.530191156
2023-12-04T06:24:23.000Z, 18711196, 51.594232761
2023-12-04T06:24:35.000Z, 18711197, 50.507372731
2023-12-04T06:24:47.000Z, 18711198, 50.609042388
2023-12-04T06:24:59.000Z, 18711199, 49.388846568
2023-12-04T06:25:11.000Z, 18711200, 47.614588474
2023-12-04T06:25:23.000Z, 18711201, 50.499160791
2023-12-04T06:25:35.000Z, 18711202, 50.591716915
2023-12-04T06:25:47.000Z, 18711203, 49.73010667
2023-12-04T06:25:59.000Z, 18711204, 52.221051244
2023-12-04T06:26:11.000Z, 18711205, 55.959848305
2023-12-04T06:26:23.000Z, 18711206, 54.192896509
2023-12-04T06:26:35.000Z, 18711207, 54.18911791
2023-12-04T06:26:47.000Z, 18711208, 53.622392762
2023-12-04T06:26:59.000Z, 18711209, 52.959380921
2023-12-04T06:27:11.000Z, 18711210, 51.881260766
2023-12-04T06:27:23.000Z, 18711211, 51.262047111
2023-12-04T06:27:35.000Z, 18711212, 51.475018703
2023-12-04T06:27:47.000Z, 18711213, 49.9402048
2023-12-04T06:27:59.000Z, 18711214, 52.132734189
2023-12-04T06:28:11.000Z, 18711215, 51.773700394
2023-12-04T06:28:23.000Z, 18711216, 55.005378962
2023-12-04T06:28:35.000Z, 18711217, 54.120317204
2023-12-04T06:28:47.000Z, 18711218, 54.500831742
2023-12-04T06:28:59.000Z, 18711219, 54.476066906
2023-12-04T06:29:11.000Z, 18711220, 52.143362773
2023-12-04T06:29:23.000Z, 18711221, 52.664497879
2023-12-04T06:29:35.000Z, 18711222, 50.505546632
2023-12-04T06:29:47.000Z, 18711223, 50.767798787
2023-12-04T06:29:59.000Z, 18711224, 51.015958556
2023-12-04T06:30:11.000Z, 18711225, 50.621474256
2023-12-04T06:30:23.000Z, 18711226, 52.583479916
2023-12-04T06:30:35.000Z, 18711227, 55.201957117
2023-12-04T06:30:47.000Z, 18711228, 56.702222107
2023-12-04T06:30:59.000Z, 18711229, 55.997676207
2023-12-04T06:31:11.000Z, 18711230, 55.138254917
2023-12-04T06:31:23.000Z, 18711231, 55.177723376
2023-12-04T06:31:35.000Z, 18711232, 53.350094176
2023-12-04T06:31:47.000Z, 18711233, 51.943453145
2023-12-04T06:31:59.000Z, 18711234, 52.380288928
2023-12-04T06:32:11.000Z, 18711235, 53.753528121
2023-12-04T06:32:23.000Z, 18711236, 55.697474743
2023-12-04T06:32:35.000Z, 18711237, 56.761948171
2023-12-04T06:32:47.000Z, 18711238, 56.289311296
2023-12-04T06:32:59.000Z, 18711239, 57.175970207
2023-12-04T06:33:11.000Z, 18711240, 50.746589534
2023-12-04T06:33:23.000Z, 18711241, 55.318640732
2023-12-04T06:33:35.000Z, 18711242, 55.300447354
2023-12-04T06:33:47.000Z, 18711243, 54.97295028
2023-12-04T06:33:59.000Z, 18711244, 54.829169769
2023-12-04T06:34:11.000Z, 18711245, 52.41635504
2023-12-04T06:34:23.000Z, 18711246, 55.481255071
2023-12-04T06:34:35.000Z, 18711247, 58.738239614
2023-12-04T06:34:47.000Z, 18711248, 58.064891847
2023-12-04T06:34:59.000Z, 18711249, 57.042102487
2023-12-04T06:35:11.000Z, 18711250, 55.963817086
2023-12-04T06:35:23.000Z, 18711251, 54.023220429
2023-12-04T06:35:35.000Z, 18711252, 54.038319018
2023-12-04T06:35:47.000Z, 18711253, 53.010055819
2023-12-04T06:35:59.000Z, 18711254, 49.793513861
2023-12-04T06:36:11.000Z, 18711255, 52.407850344
2023-12-04T06:36:23.000Z, 18711256, 53.134897269
2023-12-04T06:36:35.000Z, 18711257, 52.314118969
2023-12-04T06:36:47.000Z, 18711258, 51.979376181
2023-12-04T06:36:59.000Z, 18711259, 53.339898234
2023-12-04T06:37:11.000Z, 18711260, 50.598065223
2023-12-04T06:37:23.000Z, 18711261, 50.583945833
2023-12-04T06:37:35.000Z, 18711262, 49.778684197
2023-12-04T06:37:47.000Z, 18711263, 48.443434875
2023-12-04T06:37:59.000Z, 18711264, 47.04420318
2023-12-04T06:38:11.000Z, 18711265, 45.816058195
2023-12-04T06:38:23.000Z, 18711266, 47.554086544
2023-12-04T06:38:35.000Z, 18711267, 48.085799089
2023-12-04T06:38:47.000Z, 18711268, 46.221836036
2023-12-04T06:38:59.000Z, 18711269, 47.753607652
2023-12-04T06:39:11.000Z, 18711270, 50.259655697
2023-12-04T06:39:23.000Z, 18711271, 49.148561301
2023-12-04T06:39:35.000Z, 18711272, 51.019477876
2023-12-04T06:39:47.000Z, 18711273, 48.16844908
2023-12-04T06:39:59.000Z, 18711274, 48.779035551
2023-12-04T06:40:11.000Z, 18711275, 46.613322794
2023-12-04T06:40:23.000Z, 18711276, 47.705286882
2023-12-04T06:40:35.000Z, 18711277, 48.248961376
2023-12-04T06:40:47.000Z, 18711278, 48.185804692
2023-12-04T06:40:59.000Z, 18711279, 45.776681904
2023-12-04T06:41:11.000Z, 18711280, 46.289316272
2023-12-04T06:41:23.000Z, 18711281, 47.869523592
2023-12-04T06:41:35.000Z, 18711282, 49.353576556
2023-12-04T06:41:47.000Z, 18711283, 48.531926698
2023-12-04T06:41:59.000Z, 18711284, 47.38123229
2023-12-04T06:42:11.000Z, 18711285, 46.249381517
2023-12-04T06:42:23.000Z, 18711286, 46.23162638
2023-12-04T06:42:35.000Z, 18711287, 45.127155523
2023-12-04T06:42:47.000Z, 18711288, 45.813993838
2023-12-04T06:42:59.000Z, 18711289, 45.149721471
2023-12-04T06:43:11.000Z, 18711290, 45.89012799
2023-12-04T06:43:23.000Z, 18711291, 47.262580109
2023-12-04T06:43:35.000Z, 18711292, 45.547197762
2023-12-04T06:43:47.000Z, 18711293, 45.696185302
2023-12-04T06:43:59.000Z, 18711294, 44.28196072
2023-12-04T06:44:11.000Z, 18711295, 43.539933809
2023-12-04T06:44:23.000Z, 18711296, 47.559860879
2023-12-04T06:44:35.000Z, 18711297, 46.213246619
2023-12-04T06:44:47.000Z, 18711298, 45.763376838
2023-12-04T06:44:59.000Z, 18711299, 42.879670106
2023-12-04T06:45:11.000Z, 18711300, 46.632423794
2023-12-04T06:45:23.000Z, 18711301, 48.047307879
2023-12-04T06:45:35.000Z, 18711302, 50.093253137
2023-12-04T06:45:47.000Z, 18711303, 52.020645319
2023-12-04T06:45:59.000Z, 18711304, 50.728488037
2023-12-04T06:46:11.000Z, 18711305, 51.178088285
2023-12-04T06:46:23.000Z, 18711306, 50.859289311
2023-12-04T06:46:35.000Z, 18711307, 48.960583622
2023-12-04T06:46:47.000Z, 18711308, 48.875090283
2023-12-04T06:46:59.000Z, 18711309, 48.070352554
2023-12-04T06:47:11.000Z, 18711310, 49.000146137
2023-12-04T06:47:23.000Z, 18711311, 48.578185871
2023-12-04T06:47:35.000Z, 18711312, 46.836657503
2023-12-04T06:47:47.000Z, 18711313, 47.104944902
2023-12-04T06:47:59.000Z, 18711314, 46.688219624
2023-12-04T06:48:11.000Z, 18711315, 44.786436082
2023-12-04T06:48:23.000Z, 18711316, 50.046727282
2023-12-04T06:48:35.000Z, 18711317, 49.042364536
2023-12-04T06:48:47.000Z, 18711318, 47.815423069
2023-12-04T06:48:59.000Z, 18711319, 46.536974134
2023-12-04T06:49:11.000Z, 18711320, 45.776995873
2023-12-04T06:49:23.000Z, 18711321, 47.390301568
2023-12-04T06:49:35.000Z, 18711322, 44.96227171
2023-12-04T06:49:47.000Z, 18711323, 45.272854971
2023-12-04T06:49:59.000Z, 18711324, 42.933730301
2023-12-04T06:50:11.000Z, 18711325, 43.368054714
2023-12-04T06:50:23.000Z, 18711326, 42.904263366
2023-12-04T06:50:35.000Z, 18711327, 41.493060984
2023-12-04T06:50:47.000Z, 18711328, 42.2553224
2023-12-04T06:50:59.000Z, 18711329, 40.425377844
2023-12-04T06:51:11.000Z, 18711330, 39.536759653
2023-12-04T06:51:23.000Z, 18711331, 40.308372233
2023-12-04T06:51:35.000Z, 18711332, 39.303260802
2023-12-04T06:51:47.000Z, 18711333, 37.612556035
2023-12-04T06:51:59.000Z, 18711334, 41.7111994
2023-12-04T06:52:11.000Z, 18711335, 41.169847818
2023-12-04T06:52:23.000Z, 18711336, 41.279706126
2023-12-04T06:52:35.000Z, 18711337, 39.579477247
2023-12-04T06:52:47.000Z, 18711338, 40.203025854
2023-12-04T06:52:59.000Z, 18711339, 38.964744851
2023-12-04T06:53:11.000Z, 18711340, 38.414821445
2023-12-04T06:53:23.000Z, 18711341, 38.338213968
2023-12-04T06:53:35.000Z, 18711342, 36.261275412
2023-12-04T06:53:47.000Z, 18711343, 38.277777931
2023-12-04T06:53:59.000Z, 18711344, 37.017794376
2023-12-04T06:54:11.000Z, 18711345, 35.101666348
2023-12-04T06:54:23.000Z, 18711346, 35.825225186
2023-12-04T06:54:35.000Z, 18711347, 36.254503335
2023-12-04T06:54:47.000Z, 18711348, 35.647126203
2023-12-04T06:54:59.000Z, 18711349, 35.806173877
2023-12-04T06:55:11.000Z, 18711350, 36.295882683
2023-12-04T06:55:23.000Z, 18711351, 38.470426483
2023-12-04T06:55:35.000Z, 18711352, 38.209821082
2023-12-04T06:55:47.000Z, 18711353, 37.306637392
2023-12-04T06:55:59.000Z, 18711354, 36.433113359
2023-12-04T06:56:11.000Z, 18711355, 36.166697129
2023-12-04T06:56:23.000Z, 18711356, 37.333577636
2023-12-04T06:56:35.000Z, 18711357, 37.012455357
2023-12-04T06:56:47.000Z, 18711358, 34.935587479
2023-12-04T06:56:59.000Z, 18711359, 38.212444562
2023-12-04T06:57:11.000Z, 18711360, 37.202104981
2023-12-04T06:57:23.000Z, 18711361, 38.114843125
2023-12-04T06:57:35.000Z, 18711362, 38.697116595
2023-12-04T06:57:47.000Z, 18711363, 38.212958589
2023-12-04T06:57:59.000Z, 18711364, 37.233868394
2023-12-04T06:58:11.000Z, 18711365, 38.541457313
2023-12-04T06:58:23.000Z, 18711366, 41.12860595
2023-12-04T06:58:35.000Z, 18711367, 39.911715378
2023-12-04T06:58:47.000Z, 18711368, 38.790602943
2023-12-04T06:58:59.000Z, 18711369, 37.556702634
2023-12-04T06:59:11.000Z, 18711370, 37.395252942
2023-12-04T06:59:23.000Z, 18711371, 36.653921969
2023-12-04T06:59:35.000Z, 18711372, 34.478556602
2023-12-04T06:59:47.000Z, 18711373, 38.783043781
2023-12-04T06:59:59.000Z, 18711374, 39.138224067
2023-12-04T07:00:11.000Z, 18711375, 38.541345277
2023-12-04T07:00:23.000Z, 18711376, 40.205464212
2023-12-04T07:00:35.000Z, 18711377, 41.153418574
2023-12-04T07:00:47.000Z, 18711378, 40.529131263
2023-12-04T07:00:59.000Z, 18711379, 40.290163737
2023-12-04T07:01:11.000Z, 18711380, 39.838342119
2023-12-04T07:01:23.000Z, 18711381, 41.561305265
2023-12-04T07:01:35.000Z, 18711382, 41.965880327
2023-12-04T07:01:47.000Z, 18711383, 40.364844224
2023-12-04T07:01:59.000Z, 18711384, 39.75045934
2023-12-04T07:02:11.000Z, 18711385, 41.57648944
2023-12-04T07:02:23.000Z, 18711386, 40.753637704
2023-12-04T07:02:47.000Z, 18711387, 42.960304208
2023-12-04T07:02:59.000Z, 18711388, 46.762170125
2023-12-04T07:03:11.000Z, 18711389, 46.747983652
2023-12-04T07:03:23.000Z, 18711390, 47.271941675
2023-12-04T07:03:35.000Z, 18711391, 46.629272538
2023-12-04T07:03:47.000Z, 18711392, 46.802948315
2023-12-04T07:03:59.000Z, 18711393, 45.102913513
2023-12-04T07:04:11.000Z, 18711394, 45.938950138
2023-12-04T07:04:23.000Z, 18711395, 45.408264535
2023-12-04T07:04:35.000Z, 18711396, 47.743143496
2023-12-04T07:04:47.000Z, 18711397, 46.191488946
2023-12-04T07:04:59.000Z, 18711398, 47.781485834
2023-12-04T07:05:11.000Z, 18711399, 44.795452753
2023-12-04T07:05:23.000Z, 18711400, 46.861858402
